Reporting Period	ID RSSD	UBPR3210	UBPR4340	UBPR7316	UBPR7402	UBPR7408	UBPR7414	UBPRD486	UBPRD659	UBPRE001	UBPRE002	UBPRE003	UBPRE004	UBPRE005	UBPRE006	UBPRE007	UBPRE008	UBPRE009	UBPRE010	UBPRE011	UBPRE012	UBPRE013	UBPRE014	UBPRE015	UBPRE016	UBPRE017	UBPRE018	UBPRE019	UBPRE020	UBPRE021	UBPRE022	UBPRE023	UBPRE024	UBPRE025	UBPRE026	UBPRE027	UBPRE028	UBPRE029	UBPRE541	UBPRE542	UBPRJ248	UBPRK447	
		TOTAL EQUITY CAPITAL	NET INCOME	SURVEILLANCE MODEL ASSET GROWTH RATE	TOTAL DIVIDENDS AS PERCENT OF NET IN	ANNUAL CHANGE IN TIER 1 CAPITAL	NONCURRENT ASSETS AS PERCENT OF TOTL	RBC_T1_TOT_AA	ASET_QAVG_CYA	INC_AA	INT_EXP_AA	INT_INC_NET_AA	INC_NONINT_AA	OVHD_EXP_AA	PROV_LNLS_ATTR_AA	INC_PTAX_OP_AA	SEC_GN_AA	INC_PTAX_NET_OP_AA	INC_NET_OP_AA	INC_BEI_AA	INC_NET_SUBS_AA	INC_NET_AA	EA_AVG_AA	LIAB_IB_AA	INT_INC_EA	INT_EXP_EA	INT_INC_NET_EA	NET_LNLS_AVG_CYB	NOI_LNLS_CHGFF_CYB	LNLS_LOS_NET	LNLS_LOS_NHFS	LNLS_LOS_TOT	LNLS_ASET_TOT	NI_DIVD_ECAP_CYB	LNLS_NINV_ORE_CAP	LNLS_NET_GY	INV_TEMP_GY	NCORE_FND_LT1_GY	LNLS_TOT_PD_90_GRS	LNLS_TOT_NACCR	INCNET_NONCON_AA	NCORE DPDNCY INS LIMIT TIME DEP	
3/31/2016 11:59:59 PM	480808	151884.0000	1643.0000	10.6352	0.0000	3.9053	0.5779	9.2600	1485709.0000	3.4032	0.6637	2.7395	0.7075	2.6964	0.0837	0.6670	0.0000	0.6670	0.4423	0.5150	0.4423	0.4423	94.6833	85.9700	3.5942	0.7009	2.8933	0.0139	67.3902	61.7866	0.8665	0.8662	77.2376	4.3676	8.0479	11.0968	51.1089	4.0634	0.1263	0.4517	0.0000	18.6509	
3/31/2016 11:59:59 PM	480853	17293.0000	457.0000	1.5098	0.0000	-3.9873	5.8197	13.4500	126377.0000	5.1626	0.2849	4.8778	1.5572	4.6749	0.0475	1.7126	0.0000	1.7126	1.4465	1.4591	1.4465	1.4465	95.6907	62.9474	5.3951	0.2977	5.0974	0.0705	47.1818	35.3636	2.6429	2.6429	45.0341	10.7252	15.3430	16.1953	-9.1956	4.5743	2.4169	3.4028	0.0000	-51.3242	
3/31/2016 11:59:59 PM	481140	3366.0000	27.0000	-6.5476	0.0000	9.4880	2.7362	9.3100	31589.0000	3.8514	0.4432	3.4082	0.2153	3.1783	0.0507	0.3945	0.0127	0.4071	0.3419	0.3419	0.3419	0.3419	95.4763	68.4131	4.0338	0.4642	3.5696	0.0885	7.5000	9.5000	0.8219	0.8219	58.7307	3.2418	8.5276	9.3549	-50.1961		1.5303	1.2059	0.0000	5.0065	
3/31/2016 11:59:59 PM	481159	14494.0000	366.0000	0.0608	281.6940	31.0286	0.1079	8.6600	167349.0000	2.1321	0.1171	2.0150	0.3107	1.4150	0.0359	0.8748	0.0000	0.8748	0.8748	0.9107	0.5774	0.8748	91.2638	48.7628	2.3362	0.1283	2.2078	0.0000			1.5373	1.5373	26.6035	-17.9408	0.9224	-3.2850	0.8650	-56.3183	0.0000	0.1079	0.0000	-201.8038	
3/31/2016 11:59:59 PM	481177	103314.0000	2439.0000	2.3234	39.7704	9.5150	0.6209	9.4900	874984.0000	3.4692	0.2661	3.2032	1.6924	3.1694	0.0229	1.7032	0.0055	1.7087	1.1150	1.0908	1.1150	1.1150	90.4525	70.0012	3.8354	0.2941	3.5413	0.0954	32.7476	14.2451	1.3785	1.3364	48.6715	5.7936	6.7456	-0.0563	-34.1775	36.2863	0.0000	0.6209	0.0000	7.2416	
3/31/2016 11:59:59 PM	481355	118336.0000	2024.0000	16.2624	7.4111	7.9989	0.0449	9.7700	1191166.0000	3.6285	0.4345	3.1940	0.6320	2.5400	0.2599	1.0260	0.0766	1.1026	0.6797	0.9577	0.6797	0.6797	93.1556	69.2913	3.8951	0.4665	3.4287	-0.0244			1.1372	1.1318	78.9315	6.4465	1.1074	28.3568	-72.8897	19.3813	0.0000	0.0449	0.0000	33.0587	
3/31/2016 11:59:59 PM	481430	35656.0000	591.0000	8.2021	0.0000	7.2713	0.7361	12.3500	289016.0000	3.6568	0.2865	3.3703	0.1841	2.1258	0.0775	1.3510	0.0000	1.3510	0.8179	0.8955	0.8179	0.8179	92.5252	65.0909	3.9522	0.3096	3.6425	0.0000			1.0016	1.0016	74.7569	6.7070	4.2568	16.9041	-28.6169	-7.0625	0.0000	0.7361	0.0000	-7.3034	
3/31/2016 11:59:59 PM	481542	45637.0000	1596.0000	25.5265	187.9699	20.9310	0.3765	9.6100	426711.0000	3.7985	0.4209	3.3776	1.1971	2.7269	0.2184	1.6294	0.0000	1.6294	1.4961	1.5917	1.0754	1.4961	91.7759	79.1974	4.1389	0.4586	3.6803	0.1586	14.2214	5.4599	0.8687	0.8687	76.0364	-12.1660	2.5238	28.6467	3.6431	-18.4392	0.0380	0.3385	0.0000	20.1938	
3/31/2016 11:59:59 PM	481579	10236.0000	246.0000	9.3119	0.0000	11.5901	0.5357	8.7600	116678.0000	4.7035	1.0696	3.6339	0.2057	2.4272	0.1166	1.2959	0.0000	1.2959	0.8433	1.0456	0.8433	0.8433	95.2845	86.9033	4.9363	1.1225	3.8138	-0.1003			1.1329	1.1329	84.4803	9.7305	2.6891	12.4164	-19.7777	229.4464	0.2653	0.2704	0.0000	18.4609	
3/31/2016 11:59:59 PM	481627	23176.0000	434.0000	5.3455	33.1797	2.6210	0.6559	10.7200	229215.0000	4.1528	0.2827	3.8701	0.7958	3.3506	0.1448	1.1705	0.0000	1.1705	0.7574	0.8551	0.7574	0.7574	93.4116	73.5632	4.4457	0.3026	4.1431	0.0633	27.0000	18.3148	1.1614	1.1614	72.2397	5.0545	21.4757	10.5483	-2.7174	44.4824	0.0000	0.6559	0.0000	8.1939	
3/31/2016 11:59:59 PM	481748	6412.0000	250.0000	1.1636	32.4000	4.1300	2.4682	10.6100	54670.0000	3.6115	0.1536	3.4579	0.1244	1.5145	0.0000	2.0677	0.0000	2.0677	1.8292	1.8511	1.3647	1.8292	91.1194	69.5665	3.9635	0.1686	3.7949	-0.0524			1.4269	1.4269	41.0046	10.7961	1.8117	15.5044	-38.5644	-100.0000	2.4682	0.0000	0.0000	-5.7975	
3/31/2016 11:59:59 PM	481944	23042.0000	202.0000	5.3930	0.0000	2.6464	1.3615	11.6700	197084.0000	3.0792	0.2070	2.8722	0.7307	2.9632	0.0000	0.6396	0.0000	0.6396	0.4100	0.3633	0.4100	0.4100	91.9841	64.6932	3.3475	0.2251	3.1225	0.0861	12.0000	25.4022	2.1694	2.1644	52.7000	3.5250	18.3656	9.1969	85.6917	119.1059	0.1741	1.1873	0.0000	-5.6833	
3/31/2016 11:59:59 PM	482053	33385.0000	1056.0000	-3.5491	97.0644	2.4961	0.7398	9.4500	325304.0000	4.3881	0.6665	3.7217	0.2976	2.4445	0.1844	1.3903	0.0000	1.3903	1.2985	1.4596	0.9176	1.2985	93.3748	77.9797	4.6995	0.7137	3.9857	0.0282	63.4737	65.4079	1.8225	1.8225	82.9946	0.3721	5.7827	-2.1553	92.1415	12.2870	0.1734	0.5664	0.0000	8.8891	
3/31/2016 11:59:59 PM	482156	126457.0000	2899.0000	-0.7748	0.0000	15.7322	0.6121	15.7500	735814.0000	4.3015	0.8339	3.4676	0.5251	1.7863	0.0000	2.2065	-0.0005	2.2059	1.5759	1.6472	1.4338	1.5759	93.0678	70.6526	4.6219	0.8960	3.7259	-0.1997			1.6736	1.6721	36.0472	9.3580	12.8368	1.0811	14.9102	33.8049	0.0110	0.6011	0.0000	39.0264	
3/31/2016 11:59:59 PM	482370	4036.0000	48.0000	5.3780	0.0000	4.0743	0.0000	8.4800	47574.0000	3.0773	0.5213	2.5560	0.1177	2.1524	0.0000	0.5213	0.0000	0.5213	0.4036	0.4036	0.4036	0.4036	96.5443	76.5986	3.1875	0.5400	2.6475	0.0000			0.5357	0.5357	56.0158	4.7952	0.0000	-1.2471	8.4119	16.1195	0.0000	0.0000	0.0000	-17.2609	
3/31/2016 11:59:59 PM	482446	19514.0000	388.0000	-0.6666	0.0000	4.9814	0.5177	13.2900	138161.0000	3.6884	0.3445	3.3438	0.7527	2.4580	0.0232	1.6154	0.1824	1.7978	1.1233	1.1494	1.1233	1.1233	92.5630	71.5947	3.9847	0.3722	3.6125	-0.0064			1.1917	1.1895	43.2826	8.0756	8.8853	1.6003	4.9533	1.8152	0.0000	0.5177	0.0000	-2.3066	
3/31/2016 11:59:59 PM	482772	1821172.0000	21485.0000	-3.4437	87.0375	2.8847	1.3603	11.3700	14939399.0000	3.0891	0.7677	2.3214	0.2564	1.7797	-0.0837	0.8818	0.0023	0.8841	0.5753	0.4735	0.5753	0.5753	93.7294	84.5535	3.2958	0.8191	2.4767	0.0243	44.2883	34.9926	0.8561	0.8555	73.2155	0.6132	13.3241	-6.8378	441.9810	2.5240	0.0287	1.3316	0.0000	26.7159	
3/31/2016 11:59:59 PM	483032	24377.0000	747.0000	-3.4565	57.2959	5.5144	0.0000	11.4900	206942.0000	3.2893	0.1952	3.0941	0.7674	2.7022	-0.1276	1.2868	0.3054	1.5922	1.4439	1.3144	1.0509	1.4439	93.7864	83.1905	3.5073	0.2082	3.2991	0.0046	523.0000	215.0000	1.0485	1.0175	40.3662	5.3036	6.7322	-11.9242	4351.0204	-37.3500	0.0000	0.0000	0.0000	-3.4316	
3/31/2016 11:59:59 PM	483274	81190.0000	733.0000	8.7778	0.0000	11.1280	0.3443	13.2500	611977.0000	2.8861	0.4281	2.4580	0.1889	1.8720	0.0000	0.7749	0.0000	0.7749	0.4791	0.4327	0.4791	0.4791	97.9104	81.4915	2.9477	0.4373	2.5104	0.0858	16.6620	6.5634	0.5681	0.5681	52.9475	3.6277	1.5412	1.2230	26.1647	37.0045	0.0000	0.3443	0.0000	-26.6340	
3/31/2016 11:59:59 PM	483537	10830.0000	-16.0000	-7.4685	0.0000	-7.6863	2.4395	10.3800	102866.0000	3.8419	0.2100	3.6319	0.4122	4.0713	0.0000	-0.0272	-0.0350	-0.0622	-0.0622	-0.0117	-0.0622	-0.0622	95.8174	70.8232	4.0096	0.2191	3.7904	-0.1112			1.1744	1.1744	45.9550	-0.6009	24.5016	2.3094	-8.6142	-61.9222	0.0148	2.4248	0.0000	-20.8135	
3/31/2016 11:59:59 PM	483751	41993.0000	992.0000	2.8132	7.5605	6.5086	0.5352	9.9300	385418.0000	3.6477	0.3695	3.2782	0.8344	2.8873	0.0000	1.2254	0.0000	1.2254	1.0295	1.0773	1.0295	1.0295	93.4803	71.6134	3.9021	0.3952	3.5068	-0.0786			1.2749	1.2749	60.6240	8.8611	5.2379	9.1448	-10.8552	7.6169	0.0004	0.5348	0.0000	-1.4810	
3/31/2016 11:59:59 PM	484057	12805.0000	488.0000	5.0207	0.0000	8.7254	0.9449	12.8400	96643.0000	3.8403	0.3104	3.5299	0.2814	1.7715	0.0000	2.0399	0.2401	2.2799	2.0198	2.0405	1.5048	2.0198	100.5763	67.4513	3.8183	0.3086	3.5097	-0.0465			0.6795	0.6795	41.3600	15.6417	2.8126	30.1018	167.5452	48.3945	0.0487	0.8962	0.0000	9.1893	
3/31/2016 11:59:59 PM	484141	11797.0000	193.0000	-5.0666	0.0000	-1.4989	4.3810	12.9300	89480.0000	3.5950	0.1788	3.4162	0.6035	2.8878	0.0849	1.0470	0.0000	1.0470	0.8628	0.9566	0.8628	0.8628	84.8759	64.0110	4.2356	0.2107	4.0250	-0.0149			1.4367	1.4334	58.7212	6.6161	22.5341	-15.5129	136.5347	-17.2807	0.0000	4.3810	0.0000	-3.2993	
3/31/2016 11:59:59 PM	484776	28682.0000	714.0000	3.3669	95.7983	0.0862	1.4334	11.5900	170360.0000	3.7602	0.5142	3.2460	0.2137	1.7422	0.0000	1.7175	0.0023	1.7199	1.6764	1.7093	1.1351	1.6764	94.2170	76.0695	3.9910	0.5458	3.4453	-0.0415			1.1899	1.1868	76.8446	0.4187	8.6880	10.6242	-14.5829	-14.3891	0.0000	1.4334	0.0000	-3.2301	
3/31/2016 11:59:59 PM	484927	7213.0000	78.0000	-6.0650	26.9231	2.2830	0.3587	12.2400	58936.0000	4.3270	0.3936	3.9334	0.1561	3.1288	0.0747	0.8860	0.0000	0.8860	0.5294	0.4887	0.5294	0.5294	97.0816	73.4746	4.4571	0.4055	4.0516	0.1710	8.2353	4.8529	0.8278	0.8278	67.9045	3.1753	3.0094	14.2337	-35.3228		0.0978	0.2609	0.0000	-30.3466	
3/31/2016 11:59:59 PM	485054	6362.0000	226.0000	0.2002	141.5929	10.9024	0.0528	10.3400	55970.0000	3.6104	0.2930	3.3174	0.4002	2.0154	0.0000	1.7022	0.0000	1.7022	1.6152	1.6152	1.1235	1.6152	94.7793	68.3991	3.8092	0.3092	3.5001	0.0000			1.4990	1.4990	66.8664	-5.8672	0.0000	-0.5232	1.1018	-14.5533	0.0528	0.0000	0.0000	-18.9853	
3/31/2016 11:59:59 PM	485139	13392.0000	341.0000	-6.7055	0.0000	10.2863	9.4386	10.0900	131368.0000	4.0426	0.3745	3.6681	0.3532	2.7373	0.2284	1.0556	0.0518	1.1073	1.0383	1.1692	0.7308	1.0383	95.5313	61.2333	4.2317	0.3920	3.8397	0.1317	12.4688	9.5078	1.2483	1.2483	74.8251	10.3774	82.0522	2.9272	-36.7400	-37.5438	0.0000	9.4386	0.0000	-0.4951	
3/31/2016 11:59:59 PM	485214	13547.0000	189.0000	5.4409	8.4656	5.5263	0.7000	11.1200	120846.0000	3.9265	0.1787	3.7477	0.3641	3.0419	0.1489	0.9210	0.0000	0.9210	0.6256	0.7712	0.6256	0.6256	94.6709	64.3257	4.1475	0.1888	3.9587	0.0047	315.0000	263.0000	1.2315	1.2315	71.4309	5.1642	5.5894	4.8138	-19.8880	64.9089	0.0000	0.7000	0.0000	-1.0073	
3/31/2016 11:59:59 PM	485456	43433.0000	334.0000	8.1919	0.0000	6.9851	2.8916	10.8800	368498.0000	4.1193	0.8098	3.3095	0.7457	3.3704	0.0000	0.6848	0.0098	0.6945	0.3626	0.4027	0.3626	0.3626	94.4061	70.8557	4.3633	0.8578	3.5056	-0.0562			3.0037	3.0037	68.9930	3.0999	29.0911	14.3043	140.2815	-61.3055	0.3666	2.5250	0.0000	15.7908	
3/31/2016 11:59:59 PM	485559	2965853.0000	60233.0000	4.9620	87.7326	-2.7095	1.3239	9.8800	26388356.0000	2.9680	0.2748	2.6932	1.9907	3.2712	0.0455	1.3672	0.0271	1.3943	0.9131	0.8190	0.9130	0.9130	92.6105	74.8480	3.2048	0.2967	2.9081	0.2115	9.8886	5.5145	1.1558	1.1482	65.3160	1.0052	15.2187	5.1074	33.5353	8.1301	0.1999	1.1241	0.0001	9.5339	
3/31/2016 11:59:59 PM	486248	1686.0000	-576.0000	-22.8827	0.0000	-23.4352	12.7342	4.4900	35139.0000	3.6085	0.9676	2.6409	0.1821	4.8038	4.5761	-6.5568	0.0000	-6.5568	-6.5568	-12.3509	-6.5568	-6.5568	100.0555	82.3074	3.6065	0.9670	2.6395	12.5582	-0.1910	0.3137	4.0634	4.0634	78.4044	-136.2105	108.1654	-4.0293	-94.5414	22.1570	3.3809	9.3533	0.0000	39.4045	
3/31/2016 11:59:59 PM	487142	17014.0000	221.0000	1.4610	90.4977	4.1399	0.6194	15.7600	106008.0000	3.4892	0.5320	2.9571	0.3811	2.0414	0.0000	1.2969	0.0264	1.3233	0.8339	0.8528	0.8339	0.8339	94.1108	69.1910	3.7075	0.5653	3.1422	-0.0367			0.8616	0.8616	50.4322	0.4958	2.3856	-0.2901	38.0657	-8.0565	0.0000	0.6194	0.0000	-10.2207	
3/31/2016 11:59:59 PM	487357	63069.0000	1784.0000	-2.3671	51.9619	3.6356	0.6758	11.3700	504240.0000	4.0062	0.3435	3.6627	0.7370	2.9256	-0.0016	1.4757	0.0000	1.4757	1.4152	1.4120	0.9739	1.4152	93.7593	84.2383	4.2729	0.3663	3.9065	0.0022	891.0000	675.2500	1.4749	1.4733	71.1876	5.4920	5.4914	0.0917	-32.6492	-18.7405	0.0289	0.6469	0.0000	1.2344	
3/31/2016 11:59:59 PM	487843	7944.0000	168.0000	-5.3294	0.0000	2.6108	0.4916	9.4500	83994.0000	3.0336	0.2334	2.8002	0.4143	2.3287	0.0762	0.8096	0.0000	0.8096	0.8001	0.7905	0.5343	0.8001	91.9601	67.9179	3.2988	0.2538	3.0450	0.1704	10.3333	4.9722	0.8544	0.8544	48.9547	8.5545	6.8056	-4.9317	-43.7646		0.1265	0.3652	0.0000	-32.7407	
3/31/2016 11:59:59 PM	488318	76640.0000	890.0000	-8.5668	0.0000	-11.3824	8.1360	45.8700	136750.0000	1.3192	0.0000	1.3192	7.8713	4.8351	-0.0380	4.3934	0.0000	4.3934	2.6033	2.5711	2.6033	2.6033	51.6336	25.1356	2.5549	0.0000	2.5549	-0.0198			0.8725	0.8725	27.3963	4.6742	7.4680	-17.7728	-20.4597		0.6098	7.5263	0.0000	-76.7746	
3/31/2016 11:59:59 PM	488420	11058.0000	201.0000	3.8565	0.0000	3.3034	2.2257	10.9100	97174.0000	4.0976	0.2552	3.8424	0.4404	2.9967	0.0412	1.2450	0.0288	1.2738	0.8274	0.8315	0.8274	0.8274	96.1718	71.6231	4.2607	0.2654	3.9954	0.0588	33.0000	20.3056	1.1950	1.1950	63.0608	7.3667	16.3542	4.8341	47.7193		0.5483	1.6774	0.0000	-0.6265	
3/31/2016 11:59:59 PM	488653	20136.0000	1199.0000	-12.1337	0.0000	10.8454	0.9682	10.4700	178889.0000	4.0314	0.1207	3.9107	2.4127	3.4122	0.1610	2.7502	0.0783	2.8284	2.6810	2.8375	1.8668	2.6810	86.4377	48.7984	4.6640	0.1397	4.5243	0.0084	618.0000	214.2500	1.7090	1.7090	55.6796	24.6359	4.6911	13.2233	-55.5013	6.1981	0.0658	0.9024	0.0000	-14.1299	
3/31/2016 11:59:59 PM	488756	15370.0000	648.0000	115.7750	154.3210	88.5658	1.1614	11.9800	113035.0000	4.2940	0.5237	3.7702	0.9165	2.3957	0.0000	2.2911	0.1132	2.4043	2.2931	2.3072	1.5868	2.2931	77.6852	74.1403	5.5274	0.6742	4.8532	-0.0252			1.4581	1.4581	57.0736	-9.0170	1.7260	121.5674	119.6425	609.3445	1.1478	0.0136	0.0000	20.9904	
3/31/2016 11:59:59 PM	489155	2856.0000	53.0000	-5.0867	0.0000	6.9663	0.0000	8.5000	33585.0000	2.9418	0.3692	2.5726	0.7622	2.6321	0.0000	0.7027	0.0000	0.7027	0.6312	0.5717	0.6312	0.6312	92.1304	70.7786	3.1931	0.4007	2.7923	0.1429	11.8000	6.7000	0.8496	0.8496	47.1365	7.4925	0.0000	20.9997	-8.4009	-2.6161	0.0000	0.0000	0.0000	-56.8983	
3/31/2016 11:59:59 PM	489249	5664.0000	145.0000	3.7432	73.1034	2.2891	0.2817	9.8300	43290.0000	4.9445	0.3326	4.6119	0.8408	2.3192	0.8316	2.3019	0.0000	2.3019	1.3398	1.2012	1.3398	1.3398	92.9222	66.8676	5.3211	0.3580	4.9632	1.3023	3.0286	0.5071	0.6667	0.6667	73.2178	2.7691	1.0209	8.0629	4.9847	107.3232	0.2316	0.0501	0.0000	0.7116	
3/31/2016 11:59:59 PM	489548	41726.0000	1356.0000	1.0047	125.3687	0.7233	0.1307	11.7100	348454.0000	4.1937	0.3363	3.8573	1.0664	3.1844	0.0861	1.6533	-0.0092	1.6441	1.5566	1.5210	1.0851	1.5566	92.6721	84.2763	4.5253	0.3629	4.1623	0.1840	13.5755	8.2028	1.5148	1.5148	65.9194	-3.3263	1.2720	0.5626	91.0322	5.1449	0.0113	0.1193	0.0000	0.1572	
3/31/2016 11:59:59 PM	489623	583126.0000	21744.0000	1.9521	68.9845	5.5119	1.7177	7.0900	7325188.0000	3.6494	0.5045	3.1450	0.9405	2.2585	0.0837	1.7432	0.0000	1.7432	1.1874	1.1979	1.1874	1.1874	92.5751	69.6634	3.9421	0.5449	3.3972	0.1069	24.6403	10.1951	1.0903	1.0878	67.4592	4.7008	16.8242	4.9701	-55.0275	10.3703	0.0165	1.7011	0.0000	29.8248	
3/31/2016 11:59:59 PM	489641	18128.0000	347.0000	3.0905	0.0000	4.7758	6.0637	10.9500	163665.0000	4.5581	0.5181	4.0400	0.2077	2.4269	0.7332	1.0876	0.0000	1.0876	0.8481	0.2737	0.8481	0.8481	94.4322	77.4741	4.8268	0.5487	4.2782	1.6038	1.3925	0.5687	0.9227	0.9227	80.3460	7.7386	53.5539	0.7331	-8.4569	-1.3669	0.0000	6.0637	0.0000	9.3153	
3/31/2016 11:59:59 PM	489913	28753641.0000	385243.0000	2.5680	0.0000	7.4905	0.7321	11.9800	145910902.0000	7.1550	0.4916	6.6634	1.7370	4.7747	1.6302	1.9955	0.0000	1.9955	1.0561	0.9572	1.0561	1.0561	88.5052	75.9325	8.0843	0.5554	7.5289	2.6233	2.0968	1.0588	2.8345	2.8345	64.0714	5.3979	3.4536	-2.7313	21.6031	-68.9218	0.7320	0.0000	0.0000	56.1363	
3/31/2016 11:59:59 PM	490179	4672.0000	-96.0000	-5.4007	0.0000	-5.0366	0.0000	10.9200	42815.0000	3.2512	0.5699	2.6813	0.0561	3.5969	0.0374	-0.8969	0.0000	-0.8969	-0.8969	-0.8595	-0.8969	-0.8969	91.2577	89.0039	3.5627	0.6245	2.9382	0.0000			0.5274	0.5274	48.8405	-8.2661	18.1894	-0.8948	273.2256	-100.0000	0.0000	0.0000	0.0000	-15.4268	
3/31/2016 11:59:59 PM	490348	9525.0000	353.0000	6.0212	61.1898	3.7756	1.9248	8.9500	106258.0000	4.3184	0.2899	4.0285	0.4291	2.9061	0.0565	1.4950	0.0000	1.4950	1.3288	1.3891	0.9867	1.3288	95.2884	65.0925	4.5319	0.3042	4.2277	-0.0044			1.4515	1.4515	78.9436	5.7931	16.8847	3.2660	41.2336	106.3740	0.0033	1.9215	0.0000	-7.1465	
3/31/2016 11:59:59 PM	490450	138877.0000	1642.0000	1.2820	26.6139	3.4177	0.1187	10.4200	1315630.0000	2.3690	0.1611	2.2079	0.3369	1.7330	0.0456	0.7661	0.0000	0.7661	0.4992	0.5780	0.4992	0.4992	97.8615	87.2501	2.4208	0.1647	2.2561	-0.0760			1.7757	1.7674	43.4379	3.5004	5.4668	12.0324	-18.6160	-46.5416	0.0000	0.1187	0.0000	-27.2814	
3/31/2016 11:59:59 PM	490535	32541.0000	1425.0000	1.5126	68.7719	8.7346	0.7119	9.0900	339174.0000	3.1807	0.1722	3.0085	2.0969	3.0545	0.0708	1.9801	0.0000	1.9801	1.6806	1.7725	1.3069	1.6806	96.3054	68.0951	3.3027	0.1788	3.1239	-0.0546			1.4923	1.4747	38.6097	5.5704	7.9259	0.7038	27.0531	139.2133	0.2955	0.4163	0.0000	-14.9574	
3/31/2016 11:59:59 PM	490843	16555.0000	521.0000	-0.7969	9.5969	2.5022	1.4489	10.2600	157384.0000	3.6032	0.4575	3.1457	0.2618	2.2493	0.0000	1.1582	0.3889	1.5470	1.3241	1.3191	1.0210	1.3241	94.8632	77.2397	3.7983	0.4823	3.3160	0.0130	190.5000	128.3750	1.6424	1.6424	40.3338	11.7263	5.3521	6.9913	-15.3611	71.3904	0.0080	1.4409	0.0000	16.0901	
3/31/2016 11:59:59 PM	490955	692.0000	5.0000	5.5527	0.0000	1.4663	0.3989	6.5600	10555.0000	2.9626	0.1516	2.8110	0.7579	3.3349	0.0000	0.2341	0.0000	0.2341	0.1895	0.1895	0.1895	0.1895	93.4628	73.0365	3.1699	0.1622	3.0077	0.0000			1.1396	1.1396	33.4942	2.9007	21.0383	1.8790	52.8421		0.0000	0.3989	0.0000	-29.7338	
3/31/2016 11:59:59 PM	491224	2892724.0000	53622.0000	4.5852	139.9724	3.9348	0.8448	8.8400	31547390.0000	3.0826	0.1087	2.9739	1.3137	3.2185	0.0614	1.0076	0.0587	1.0663	0.6799	0.6871	0.6799	0.6799	93.5993	81.5166	3.2934	0.1161	3.1772	0.0840	19.6887	12.0926	1.0127	1.0094	63.2753	-2.9732	8.0209	6.9934	53.2000	3.0604	0.3675	0.4773	0.0000	-9.6583	
3/31/2016 11:59:59 PM	491251	9796.0000	310.0000	0.1514	290.3226	1.5416	0.3913	11.1900	85335.0000	3.8986	0.2484	3.6502	0.5297	2.5828	0.0703	1.5268	0.0000	1.5268	1.4531	1.4906	1.0077	1.4531	93.3111	71.6799	4.1781	0.2662	3.9119	0.0488	45.1429	58.7500	2.8866	2.8866	64.8356	-23.5388	4.1692	-3.1686	15.5716	123.2839	0.0000	0.3913	0.0000	4.1481	
3/31/2016 11:59:59 PM	491402	44390.0000	335.0000	9.6395	0.0000	3.5174	0.4766	10.5800	424401.0000	3.5715	0.5957	2.9759	0.9359	3.3138	0.1385	0.4594	0.0000	0.4594	0.3157	0.3977	0.3157	0.3157	93.5024	78.2222	3.8197	0.6371	3.1827	0.0789	9.2167	7.9125	0.6210	0.6199	71.4384	3.0330	9.0000	20.1074	-55.1112	-7.4526	0.0000	0.4766	0.0000	11.4315	
3/31/2016 11:59:59 PM	491653	3535.0000	106.0000	2.5676	9.4340	10.2902	0.0000	8.3100	40258.0000	3.9226	0.0994	3.8232	0.2683	2.3349	0.1192	1.6373	0.0000	1.6373	1.0532	1.1724	1.0532	1.0532	95.1811	61.7070	4.1212	0.1044	4.0168	0.0000			1.2231	1.2231	52.1149	11.0504	0.0000	3.4865	3.2097	-52.6855	0.0000	0.0000	0.0000	-7.3089	
3/31/2016 11:59:59 PM	491934	119648.0000	2269.0000	1.0179	0.0000	-0.5296	1.6062	10.3400	1165883.0000	3.8143	0.5126	3.3017	0.7047	2.7251	0.1215	1.1598	0.0007	1.1605	0.7785	1.1027	0.7785	0.7785	93.8926	87.0298	4.0624	0.5459	3.5165	-0.3142			1.2666	1.2666	63.8093	7.7707	26.4580	-0.0685	-22.0523	13.0589	0.0011	1.6051	0.0000	7.1552	
3/31/2016 11:59:59 PM	492650	82789.0000	3241.0000	9.9010	123.4187	4.9352	0.6164	10.1200	751305.0000	4.3320	0.8960	3.4359	0.2257	1.5381	0.1997	1.9239	0.2066	2.1305	1.7255	1.9300	1.3848	1.7255	97.1724	82.7380	4.4580	0.9221	3.5359	-0.0070			1.3764	1.3740	65.6611	-3.6522	3.3368	10.1625	76.1928	-37.7174	0.0821	0.5343	0.0000	31.1103	
3/31/2016 11:59:59 PM	492810	5368.0000	59.0000	2.1378	84.7458	2.7350	1.4554	10.9300	62207.0000	5.3604	0.5980	4.7624	0.4823	4.2568	0.4694	0.5185	0.0000	0.5185	0.3794	0.5851	0.3794	0.3794	92.5957	98.6826	5.7890	0.6458	5.1432	0.3804	3.2195	3.7927	1.4167	1.4167	68.7888	0.6713	20.5008	10.3142	-11.0704		0.7197	0.7357	0.0000	-2.1471	
3/31/2016 11:59:59 PM	493077	7602.0000	-320.0000	-4.3163	0.0000	-6.2268	2.4271	15.2100	49915.0000	3.1253	0.4888	2.6365	0.0881	5.7698	0.9616	-4.0068	0.0000	-4.0068	-2.5644	-2.0755	-2.5644	-2.5644	94.9194	74.3013	3.2926	0.5150	2.7776	0.6630	-6.4407	2.3305	1.5613	1.5613	69.3083	-16.5023	10.4882	-14.1403	12.7829	-61.7994	0.0000	2.4271	0.0000	-13.4719	
